Date,Open,High,Low,Close,Volume
2015-04-22,86.06999969482422,86.08999633789062,85.2699966430664,86.0199966430664,2795200
2015-04-23,85.5999984741211,86.94000244140625,85.22000122070312,86.63999938964844,3877600
2015-04-24,87.27999877929688,87.45999908447266,85.93000030517578,85.9800033569336,1878400
2015-04-27,86.0,86.12999725341797,84.76000213623047,85.0,1843400
2015-04-28,84.80999755859375,85.83999633789062,84.76000213623047,85.69000244140625,1986100
2015-04-29,85.0,85.45999908447266,84.3499984741211,84.58999633789062,1526000
2015-04-30,84.16999816894531,84.16999816894531,83.2300033569336,83.52999877929688,2754300
2015-05-01,83.58999633789062,84.1500015258789,83.0199966430664,83.16999816894531,1789400
2015-05-04,83.44000244140625,83.5199966430664,82.94999694824219,83.12000274658203,1731600
2015-05-05,83.11000061035156,83.44000244140625,81.5,81.62000274658203,2439900
2015-05-06,82.0,82.33999633789062,81.62000274658203,82.05999755859375,2192900
2015-05-07,82.26000213623047,83.02999877929688,81.9800033569336,82.61000061035156,1568700
2015-05-08,83.16000366210938,83.91000366210938,83.1500015258789,83.66999816894531,1426500
2015-05-11,83.19999694824219,83.55999755859375,82.44000244140625,82.69999694824219,1645600
2015-05-12,82.25,83.12000274658203,81.29000091552734,82.94999694824219,1294100
2015-05-13,83.23999786376953,83.5199966430664,82.01000213623047,82.33999633789062,1907600
2015-05-14,82.9000015258789,83.25,82.41000366210938,82.77999877929688,2691700
2015-05-15,82.83999633789062,83.83000183105469,82.76000213623047,83.80000305175781,2449300
2015-05-18,83.58000183105469,83.88999938964844,83.36000061035156,83.58999633789062,1593500
2015-05-19,83.38999938964844,84.77999877929688,83.31999969482422,83.9800033569336,2740900
2015-05-20,83.81999969482422,84.04000091552734,82.87000274658203,82.88999938964844,2049100
2015-05-21,82.81999969482422,83.08999633789062,81.95999908447266,82.08000183105469,3049600
2015-05-22,82.08000183105469,82.4800033569336,81.72000122070312,82.05999755859375,1604600
2015-05-26,82.05000305175781,82.18000030517578,81.30000305175781,81.91999816894531,2192500
2015-05-27,82.04000091552734,82.2300033569336,81.58999633789062,81.94999694824219,2060600
2015-05-28,81.68000030517578,82.47000122070312,81.61000061035156,82.2699966430664,1641400
2015-05-29,82.36000061035156,82.44999694824219,81.44999694824219,81.55000305175781,3116000
2015-06-01,81.5999984741211,82.61000061035156,81.56999969482422,82.26000213623047,1659800
2015-06-02,81.93000030517578,82.75,81.58000183105469,82.3499984741211,1458700
2015-06-03,82.20999908447266,82.5,81.38999938964844,81.97000122070312,2251600
2015-06-04,82.20999908447266,85.79000091552734,82.0199966430664,83.66999816894531,4943100
2015-06-05,83.29000091552734,83.41000366210938,82.58000183105469,82.77999877929688,2092200
2015-06-08,82.86000061035156,83.1500015258789,82.48999786376953,82.58999633789062,1448000
2015-06-09,82.37000274658203,82.87000274658203,81.86000061035156,81.9800033569336,1731300
2015-06-10,82.23999786376953,82.66000366210938,81.66999816894531,82.26000213623047,2226500
2015-06-11,82.70999908447266,83.5,82.62999725341797,82.93000030517578,2201900
2015-06-12,82.8499984741211,83.19999694824219,82.54000091552734,82.69999694824219,1168500
2015-06-15,82.51000213623047,83.0199966430664,82.12999725341797,82.63999938964844,1802400
2015-06-16,82.62999725341797,83.19999694824219,82.4000015258789,82.93000030517578,1930000
2015-06-17,82.1500015258789,82.87999725341797,81.81999969482422,82.5999984741211,2081100
2015-06-18,83.22000122070312,83.77999877929688,82.94000244140625,83.5,4144000
2015-06-19,83.48999786376953,83.58000183105469,82.66000366210938,82.79000091552734,3288300
2015-06-22,82.98999786376953,83.48999786376953,82.56999969482422,82.66000366210938,2142000
2015-06-23,82.4800033569336,82.9000015258789,82.05000305175781,82.81999969482422,1767200
2015-06-24,82.66999816894531,82.83000183105469,82.05999755859375,82.20999908447266,1544200
2015-06-25,82.37000274658203,82.5,81.91999816894531,81.91999816894531,1133100
2015-06-26,82.01000213623047,82.18000030517578,81.33000183105469,81.54000091552734,1901700
2015-06-29,81.43000030517578,81.7699966430664,80.37000274658203,80.45999908447266,1567300
2015-06-30,81.08999633789062,81.16000366210938,80.11000061035156,80.30000305175781,1511000
2015-07-01,80.22000122070312,81.12000274658203,80.22000122070312,81.06999969482422,1356700
2015-07-02,81.26000213623047,81.69999694824219,80.69999694824219,81.11000061035156,1082700
2015-07-06,80.83999633789062,81.2699966430664,80.3499984741211,80.76000213623047,1435300
2015-07-07,81.16000366210938,81.91000366210938,81.0,81.6500015258789,1580300
2015-07-08,81.26000213623047,81.76000213623047,80.5,80.5199966430664,1108400
2015-07-09,81.27999877929688,81.45999908447266,80.44000244140625,80.44000244140625,1314600
2015-07-10,81.0199966430664,81.62000274658203,80.63999938964844,81.33999633789062,1212000
2015-07-13,81.8499984741211,82.0199966430664,80.75,80.88999938964844,1552000
2015-07-14,80.75,81.80000305175781,80.7300033569336,81.52999877929688,1554400
2015-07-15,81.4800033569336,81.4800033569336,80.66999816894531,81.23999786376953,1635100
2015-07-16,81.77999877929688,82.08000183105469,81.51000213623047,81.69000244140625,2030500
2015-07-17,81.69000244140625,81.69000244140625,80.83999633789062,81.08999633789062,1847000
2015-07-20,81.16999816894531,82.08000183105469,80.87000274658203,81.98999786376953,1698100
2015-07-21,81.5199966430664,81.80999755859375,80.56999969482422,80.79000091552734,2051100
2015-07-22,80.83999633789062,81.33999633789062,80.41000366210938,80.61000061035156,2657400
2015-07-23,81.37999725341797,84.31999969482422,81.37999725341797,83.26000213623047,4500200
2015-07-24,83.0,83.2300033569336,82.31999969482422,82.43000030517578,2819400
2015-07-27,82.55999755859375,82.93000030517578,82.19000244140625,82.55999755859375,2202600
2015-07-28,82.73999786376953,83.0,81.95999908447266,82.26000213623047,1918200
2015-07-29,82.30999755859375,82.5,81.41000366210938,82.12000274658203,1682500
2015-07-30,81.95999908447266,82.01000213623047,81.05000305175781,81.47000122070312,1882200
2015-07-31,81.95999908447266,82.61000061035156,81.44999694824219,81.91000366210938,1351600
2015-08-03,82.08000183105469,82.26000213623047,81.44999694824219,81.87999725341797,1295800
2015-08-04,81.97000122070312,82.70999908447266,81.70999908447266,82.0,1292400
2015-08-05,82.18000030517578,82.88999938964844,82.01000213623047,82.25,1699200
2015-08-06,82.43000030517578,82.68000030517578,81.88999938964844,82.04000091552734,1777500
2015-08-07,81.7699966430664,82.48999786376953,81.7699966430664,82.33999633789062,1615100
2015-08-10,82.83999633789062,83.63999938964844,82.55999755859375,83.55000305175781,1536700
2015-08-11,83.26000213623047,84.73999786376953,83.18000030517578,84.18000030517578,2002100
2015-08-12,83.94999694824219,85.0,83.68000030517578,84.94999694824219,2049200
2015-08-13,84.86000061035156,85.48999786376953,84.6500015258789,84.8499984741211,1856000
2015-08-14,84.66999816894531,86.55999755859375,84.37000274658203,86.06999969482422,2348400
2015-08-17,85.91000366210938,86.5,85.52999877929688,86.33999633789062,1881200
2015-08-18,86.23999786376953,86.44000244140625,85.16000366210938,85.33000183105469,1699500
2015-08-19,85.11000061035156,85.88999938964844,84.66999816894531,85.43000030517578,1192900
2015-08-20,85.04000091552734,85.55000305175781,84.27999877929688,84.38999938964844,2206100
2015-08-21,84.38999938964844,84.5,82.62000274658203,82.66999816894531,3142900
2015-08-24,80.69999694824219,81.93000030517578,78.30999755859375,79.93000030517578,4838100
2015-08-25,81.33000183105469,81.88999938964844,79.5,79.52999877929688,3750600
2015-08-26,80.70999908447266,81.8499984741211,79.75,81.63999938964844,3470300
2015-08-27,82.25,84.70999908447266,82.06999969482422,84.0199966430664,2994800
2015-08-28,83.80000305175781,84.0,83.19999694824219,83.75,2037200
2015-08-31,83.55999755859375,84.20999908447266,83.06999969482422,83.38999938964844,2433700
2015-09-01,82.0,82.55999755859375,81.01000213623047,81.45999908447266,2032400
2015-09-02,82.25,82.75,81.44999694824219,82.2699966430664,1585400
2015-09-03,82.5,82.80000305175781,81.9800033569336,82.31999969482422,2024000
2015-09-04,81.30999755859375,81.69000244140625,80.69999694824219,81.04000091552734,1843600
2015-09-08,82.26000213623047,82.48999786376953,81.66999816894531,82.37000274658203,1498300
2015-09-09,83.20999908447266,83.36000061035156,80.66999816894531,80.80000305175781,2042400
2015-09-10,80.5,80.8499984741211,79.04000091552734,79.29000091552734,3225000
2015-09-11,79.11000061035156,79.19000244140625,77.83999633789062,78.62999725341797,3486700
2015-09-14,78.76000213623047,79.18000030517578,78.37000274658203,78.70999908447266,1775000
2015-09-15,78.93000030517578,78.97000122070312,77.75,78.37000274658203,4208500
2015-09-16,77.55000305175781,78.54000091552734,77.4000015258789,78.3499984741211,2187900
2015-09-17,78.37000274658203,79.05000305175781,77.37000274658203,77.98999786376953,2306200
2015-09-18,76.6500015258789,78.26000213623047,76.6500015258789,77.41000366210938,2977500
2015-09-21,77.7699966430664,78.19999694824219,77.37999725341797,77.6500015258789,1442300
2015-09-22,77.0199966430664,77.47000122070312,76.41000366210938,76.58000183105469,1594200
2015-09-23,76.43000030517578,76.9800033569336,76.37999725341797,76.83000183105469,1866100
2015-09-24,76.58999633789062,76.83999633789062,75.77999877929688,76.77999877929688,2730400
2015-09-25,77.45999908447266,78.79000091552734,76.94000244140625,78.75,3189000
2015-09-28,78.26000213623047,78.75,77.06999969482422,77.56999969482422,3599200
2015-09-29,77.77999877929688,78.33000183105469,77.25,77.52999877929688,1965600
2015-09-30,78.11000061035156,78.93000030517578,77.79000091552734,78.87000274658203,2400300
2015-10-01,78.9000015258789,79.66999816894531,78.27999877929688,79.58999633789062,2303900
2015-10-02,78.87999725341797,79.97000122070312,78.38999938964844,79.94000244140625,2488700
2015-10-05,80.44000244140625,81.44999694824219,80.12000274658203,81.41999816894531,1985500
2015-10-06,81.31999969482422,81.58000183105469,80.48999786376953,80.75,2345200
2015-10-07,80.91000366210938,81.33000183105469,80.5199966430664,81.25,1801100
2015-10-08,81.05999755859375,81.76000213623047,80.61000061035156,81.63999938964844,2838000
2015-10-09,81.55999755859375,81.62000274658203,80.94999694824219,81.19000244140625,1743300
2015-10-12,81.06999969482422,81.61000061035156,81.04000091552734,81.5,1008500
2015-10-13,81.12999725341797,81.95999908447266,80.9800033569336,81.13999938964844,1691000
2015-10-14,81.18000030517578,81.47000122070312,80.33000183105469,80.4800033569336,1416000
2015-10-15,80.81999969482422,81.3499984741211,80.62000274658203,81.31999969482422,1480700
2015-10-16,81.68000030517578,81.75,81.13999938964844,81.66000366210938,1176900
2015-10-19,81.5199966430664,82.61000061035156,81.11000061035156,82.55999755859375,1173900
2015-10-20,82.56999969482422,83.25,82.45999908447266,83.16999816894531,2620300
2015-10-21,83.56999969482422,84.26000213623047,83.01000213623047,83.12999725341797,3712900
2015-10-22,83.76000213623047,86.80000305175781,83.5,86.79000091552734,5345100
2015-10-23,87.25,87.25,84.80999755859375,85.31999969482422,3954300
2015-10-26,85.41999816894531,86.5,85.12999725341797,86.37000274658203,2022000
2015-10-27,86.19000244140625,86.33000183105469,85.37999725341797,85.77999877929688,1604400
2015-10-28,86.12999725341797,86.30000305175781,84.52999877929688,85.98999786376953,1516800
2015-10-29,85.5999984741211,85.91999816894531,85.11000061035156,85.66999816894531,1200500
2015-10-30,85.87000274658203,85.94999694824219,85.19000244140625,85.45999908447266,1629400
2015-11-02,85.56999969482422,87.95999908447266,85.4800033569336,87.75,2014500
2015-11-03,87.48999786376953,88.0,87.12000274658203,87.63999938964844,1382200
2015-11-04,87.80000305175781,88.18000030517578,87.13999938964844,87.33999633789062,1343600
2015-11-05,85.76000213623047,87.08000183105469,85.16999816894531,86.54000091552734,2107300
2015-11-06,86.70999908447266,86.70999908447266,83.97000122070312,84.72000122070312,2269900
2015-11-09,84.37000274658203,84.58000183105469,83.54000091552734,83.94000244140625,1502000
2015-11-10,83.83000183105469,84.41999816894531,83.58000183105469,84.33000183105469,1345300
2015-11-11,84.43000030517578,85.08000183105469,84.20999908447266,84.62999725341797,933400
2015-11-12,84.19999694824219,84.83999633789062,83.93000030517578,84.1500015258789,1000700
2015-11-13,84.31999969482422,85.30000305175781,83.58000183105469,83.66000366210938,2216500
2015-11-16,83.66000366210938,84.62999725341797,83.23999786376953,84.58000183105469,1360400
2015-11-17,84.41000366210938,85.5999984741211,84.18000030517578,84.8499984741211,1294000
2015-11-18,85.01000213623047,85.94000244140625,84.73999786376953,85.87000274658203,1563500
2015-11-19,85.94999694824219,86.16999816894531,85.33000183105469,86.1500015258789,1233300
2015-11-20,86.41999816894531,87.3499984741211,86.19999694824219,87.05000305175781,2358100
2015-11-23,87.16999816894531,87.77999877929688,86.95999908447266,87.4000015258789,2102600
2015-11-24,87.0,87.16999816894531,86.22000122070312,86.7300033569336,1652400
2015-11-25,86.68000030517578,86.95999908447266,86.18000030517578,86.3499984741211,864200
2015-11-27,86.41000366210938,86.68000030517578,85.86000061035156,86.06999969482422,741100
2015-11-30,86.18000030517578,86.2699966430664,85.56999969482422,85.91000366210938,2258200
2015-12-01,86.18000030517578,87.33000183105469,86.11000061035156,87.27999877929688,1544000
2015-12-02,87.06999969482422,87.44999694824219,85.66999816894531,85.83000183105469,1432900
2015-12-03,85.69999694824219,86.27999877929688,84.36000061035156,84.76000213623047,2338300
2015-12-04,85.05999755859375,85.80000305175781,84.68000030517578,85.11000061035156,2561500
2015-12-07,85.08000183105469,86.68000030517578,84.8499984741211,86.44000244140625,2911300
2015-12-08,86.11000061035156,86.69999694824219,85.43000030517578,85.97000122070312,2344100
2015-12-09,85.4800033569336,86.63999938964844,85.30999755859375,85.4000015258789,2684200
2015-12-10,85.31999969482422,85.8499984741211,85.01000213623047,85.41999816894531,2168000
2015-12-11,84.47000122070312,85.16000366210938,84.16000366210938,84.81999969482422,2750100
2015-12-14,84.80000305175781,85.94000244140625,84.5,85.19999694824219,3679700
2015-12-15,85.77999877929688,86.16000366210938,85.38999938964844,85.80000305175781,2492900
2015-12-16,85.16000366210938,86.2300033569336,85.0,85.97000122070312,2692200
2015-12-17,86.22000122070312,86.41999816894531,85.2699966430664,85.66000366210938,1964400
2015-12-18,85.43000030517578,86.12999725341797,84.77999877929688,84.81999969482422,4156900
2015-12-21,85.33000183105469,86.0,85.02999877929688,85.93000030517578,2972800
2015-12-22,86.2699966430664,87.2699966430664,86.05000305175781,87.04000091552734,2588400
2015-12-23,87.2300033569336,87.55999755859375,86.83000183105469,87.30000305175781,3048400
2015-12-24,87.1500015258789,87.44000244140625,86.83000183105469,86.94000244140625,675800
2015-12-28,86.6500015258789,87.26000213623047,86.41999816894531,87.08000183105469,1401200
2015-12-29,87.5199966430664,88.1500015258789,87.27999877929688,88.0,1067500
2015-12-30,88.02999877929688,88.02999877929688,86.94000244140625,87.0199966430664,791000
2015-12-31,86.87999725341797,87.22000122070312,86.41999816894531,86.44999694824219,1093100
2016-01-04,85.63999938964844,85.93000030517578,84.83000183105469,85.38999938964844,2487900
2016-01-05,85.52999877929688,87.18000030517578,85.52999877929688,87.13999938964844,2055200
2016-01-06,86.5,87.16999816894531,86.16000366210938,86.41000366210938,2143100
2016-01-07,85.43000030517578,85.77999877929688,83.66000366210938,84.26000213623047,2851300
2016-01-08,84.77999877929688,86.61000061035156,82.86000061035156,83.08000183105469,2603000
2016-01-11,83.62000274658203,84.22000122070312,83.2300033569336,83.69000244140625,1440800
2016-01-12,84.20999908447266,84.61000061035156,83.55000305175781,84.05999755859375,1916000
2016-01-13,84.47000122070312,85.79000091552734,82.0199966430664,82.77999877929688,3300700
2016-01-14,83.02999877929688,84.66999816894531,82.30000305175781,83.95999908447266,1857000
2016-01-15,82.77999877929688,83.06999969482422,78.41000366210938,79.12000274658203,6702100
2016-01-19,79.91999816894531,81.38999938964844,79.25,79.5,4571500
2016-01-20,79.16999816894531,79.5,75.70999908447266,78.22000122070312,4752400
2016-01-21,78.44999694824219,80.05999755859375,78.02999877929688,79.12999725341797,2475100
2016-01-22,80.38999938964844,81.94999694824219,79.8499984741211,81.62000274658203,2183300
2016-01-25,81.58000183105469,82.18000030517578,81.12999725341797,81.19000244140625,2472200
2016-01-26,82.54000091552734,84.38999938964844,82.19999694824219,83.61000061035156,2952700
2016-01-27,83.37999725341797,84.52999877929688,82.55999755859375,83.19000244140625,1922000
2016-01-28,83.5,85.97000122070312,83.5,84.80999755859375,2812900
2016-01-29,85.5,86.30000305175781,84.97000122070312,86.19999694824219,3165100
2016-02-01,85.62000274658203,87.25,85.55000305175781,86.81999969482422,2411400
2016-02-02,86.2300033569336,86.8499984741211,85.66999816894531,86.20999908447266,2053400
2016-02-03,86.30999755859375,86.93000030517578,84.41999816894531,86.7699966430664,2453800
2016-02-04,86.5,86.8499984741211,85.6500015258789,86.22000122070312,1776800
2016-02-05,85.72000122070312,86.12999725341797,83.47000122070312,84.05999755859375,2246200
2016-02-08,83.30000305175781,83.41999816894531,80.05000305175781,81.69999694824219,3126100
2016-02-09,80.75,82.72000122070312,80.30000305175781,82.19999694824219,2383700
2016-02-10,82.44999694824219,83.20999908447266,81.66999816894531,81.83000183105469,1472700
2016-02-11,80.04000091552734,82.02999877929688,79.98999786376953,81.51000213623047,2494700
2016-02-12,82.8499984741211,83.2300033569336,82.13999938964844,83.12999725341797,2030000
2016-02-16,84.18000030517578,84.37000274658203,83.45999908447266,84.0,1551600
2016-02-17,84.16999816894531,84.98999786376953,83.75,84.68000030517578,2031600
2016-02-18,84.72000122070312,86.87999725341797,84.41999816894531,86.0199966430664,2890700
2016-02-19,85.5999984741211,85.9000015258789,84.73999786376953,85.45999908447266,2136300
2016-02-22,86.12000274658203,87.5,85.75,86.76000213623047,2448300
2016-02-23,86.27999877929688,86.68000030517578,85.83999633789062,86.3499984741211,2372100
2016-02-24,85.91000366210938,86.91999816894531,85.62000274658203,86.30000305175781,1913900
2016-02-25,86.94999694824219,88.26000213623047,86.02999877929688,86.73999786376953,3588800
2016-02-26,85.29000091552734,86.4000015258789,84.56999969482422,85.79000091552734,2797300
2016-02-29,85.83000183105469,87.2300033569336,85.70999908447266,86.5,2169100
2016-03-01,87.0,87.76000213623047,86.51000213623047,87.73999786376953,1936500
2016-03-02,87.5999984741211,88.45999908447266,87.26000213623047,88.41000366210938,1575400
2016-03-03,88.44999694824219,88.44999694824219,87.12000274658203,87.88999938964844,2354700
2016-03-04,87.63999938964844,87.9000015258789,87.05000305175781,87.25,2319100
2016-03-07,86.80000305175781,87.12000274658203,85.86000061035156,86.2699966430664,1841800
2016-03-08,85.91000366210938,86.5,85.37000274658203,85.4800033569336,3321700
2016-03-09,85.72000122070312,86.0,84.66999816894531,85.22000122070312,3123400
2016-03-10,86.5199966430664,86.76000213623047,84.5,85.0,2293800
2016-03-11,85.73999786376953,85.86000061035156,84.66999816894531,85.77999877929688,2977200
2016-03-14,85.31999969482422,85.63999938964844,84.38999938964844,85.0,2925100
2016-03-15,84.61000061035156,85.80999755859375,84.33000183105469,85.30000305175781,2969400
2016-03-16,84.33000183105469,85.12000274658203,84.05999755859375,85.01000213623047,2984100
2016-03-17,85.26000213623047,86.80000305175781,85.19999694824219,85.9800033569336,3877800
2016-03-18,85.95999908447266,86.79000091552734,85.88999938964844,86.41999816894531,3649200
2016-03-21,86.13999938964844,86.23999786376953,85.52999877929688,85.91999816894531,2055300
2016-03-22,85.87000274658203,86.2699966430664,85.69999694824219,86.0,2089000
2016-03-23,86.0999984741211,86.20999908447266,85.5999984741211,85.66000366210938,1837200
2016-03-24,85.62999725341797,85.72000122070312,85.0,85.58000183105469,2122800
2016-03-28,85.69999694824219,86.29000091552734,85.54000091552734,85.69000244140625,1544900
2016-03-29,85.75,86.73999786376953,85.69999694824219,86.44999694824219,2174700
2016-03-30,86.77999877929688,87.58999633789062,86.75,86.93000030517578,2535500
2016-03-31,86.97000122070312,87.3499984741211,86.4800033569336,86.5,3056500
2016-04-01,86.12999725341797,87.38999938964844,85.9800033569336,87.11000061035156,4645600
2016-04-04,87.3499984741211,87.5,86.94999694824219,87.0199966430664,1883200
2016-04-05,86.62999725341797,86.98999786376953,85.9800033569336,86.1500015258789,1895900
2016-04-06,86.02999877929688,87.16000366210938,85.7699966430664,86.98999786376953,1691200
2016-04-07,86.7300033569336,87.04000091552734,86.29000091552734,86.7699966430664,1897500
2016-04-08,87.22000122070312,88.20999908447266,86.81999969482422,88.05000305175781,1887600
2016-04-11,88.30999755859375,88.81999969482422,87.33000183105469,87.51000213623047,1717900
2016-04-12,87.5999984741211,88.02999877929688,87.08999633789062,87.68000030517578,1024500
2016-04-13,88.0199966430664,88.16999816894531,87.63999938964844,87.9000015258789,1477400
2016-04-14,87.88999938964844,87.88999938964844,87.0,87.16000366210938,1320900
2016-04-15,87.12999725341797,87.48999786376953,86.79000091552734,87.27999877929688,1275500
2016-04-18,87.19000244140625,87.73999786376953,87.05000305175781,87.58000183105469,1059900
2016-04-19,87.69999694824219,88.20999908447266,87.38999938964844,88.08999633789062,1502900
2016-04-20,88.05000305175781,88.36000061035156,87.0999984741211,87.5999984741211,2248100
2016-04-21,87.31999969482422,87.41000366210938,85.86000061035156,85.88999938964844,3036000
2016-04-22,86.05999755859375,87.8499984741211,86.0,87.75,2758600
2016-04-25,87.63999938964844,87.63999938964844,86.6500015258789,87.18000030517578,2182000
2016-04-26,87.38999938964844,87.95999908447266,87.13999938964844,87.55999755859375,1336800
2016-04-27,87.37000274658203,87.94999694824219,86.91000366210938,87.73999786376953,1508500
2016-04-28,87.06999969482422,87.98999786376953,86.91999816894531,87.13999938964844,1424200
2016-04-29,86.93000030517578,87.30000305175781,86.12999725341797,86.87999725341797,1800200
